id_branch,id_ingredient,quantity
26559-244388,15,243
26559-244388,16,122
26559-244388,17,168
26559-244388,18,288
26559-244388,19,162
26559-244388,20,240
26559-244388,21,286
26559-244388,22,160
26559-244388,23,234
26559-244388,24,278
26559-244388,25,249
26559-244388,26,197
33742-95037,1,97
33742-95037,2,92
33742-95037,3,166
33742-95037,4,102
33742-95037,5,38
33742-95037,6,268
33742-95037,7,133
33742-95037,8,116
33742-95037,9,109
33742-95037,10,240
33742-95037,11,129
33742-95037,12,16
33742-95037,13,22
33742-95037,14,66
33742-95037,15,121
33742-95037,16,298
33742-95037,17,289
33742-95037,18,204
33742-95037,19,138
33742-95037,20,197
33742-95037,21,280
33742-95037,22,180
33742-95037,23,107
33742-95037,24,101
33742-95037,25,279
33742-95037,26,109
56422-290314,1,261
56422-290314,2,50
56422-290314,3,22
56422-290314,4,189
56422-290314,5,289
56422-290314,6,180
56422-290314,7,36
56422-290314,8,253
56422-290314,9,33
56422-290314,10,250
56422-290314,11,297
56422-290314,12,91
56422-290314,13,201
56422-290314,14,270
56422-290314,15,271
56422-290314,16,120
56422-290314,17,263
56422-290314,18,296
56422-290314,19,146
56422-290314,20,188
56422-290314,21,225
56422-290314,22,23
56422-290314,23,193
56422-290314,24,178
56422-290314,25,26
56422-290314,26,98
31445-107044,1,262
31445-107044,2,20
31445-107044,3,236
31445-107044,4,274
31445-107044,5,199
31445-107044,6,270
31445-107044,7,118
31445-107044,8,181
31445-107044,9,269
31445-107044,10,118
31445-107044,11,185
31445-107044,12,227
31445-107044,13,43
31445-107044,14,66
31445-107044,15,19
31445-107044,16,194
31445-107044,17,117
31445-107044,18,145
31445-107044,19,139
31445-107044,20,112
31445-107044,21,25
31445-107044,22,26
31445-107044,23,219
31445-107044,24,299
31445-107044,25,92
31445-107044,26,217
1473-136503,1,291
1473-136503,2,202
1473-136503,3,286
1473-136503,4,80
1473-136503,5,254
1473-136503,6,213
1473-136503,7,58
1473-136503,8,276
1473-136503,9,38
1473-136503,10,251
1473-136503,11,134
1473-136503,12,161
1473-136503,13,218
1473-136503,14,159
1473-136503,15,90
1473-136503,16,122
1473-136503,17,154
1473-136503,18,148
1473-136503,19,34
1473-136503,20,97
1473-136503,21,63
1473-136503,22,153
1473-136503,23,69
1473-136503,24,99
1473-136503,25,204
1473-136503,26,167
58522-292723,1,122
58522-292723,2,296
58522-292723,3,217
58522-292723,4,79
58522-292723,5,183
58522-292723,6,212
58522-292723,7,101
58522-292723,8,34
58522-292723,9,71
58522-292723,10,229
58522-292723,11,99
58522-292723,12,77
58522-292723,13,292
58522-292723,14,217
58522-292723,15,23
58522-292723,16,268
58522-292723,17,52
58522-292723,18,202
58522-292723,19,285
58522-292723,20,244
58522-292723,21,198
58522-292723,22,205
58522-292723,23,134
58522-292723,24,142
58522-292723,25,151
58522-292723,26,142
33737-87883,1,68
33737-87883,2,49
33737-87883,3,81
33737-87883,4,103
33737-87883,5,280
33737-87883,6,244
33737-87883,7,23
33737-87883,8,167
33737-87883,9,279
33737-87883,10,27
33737-87883,11,87
33737-87883,12,239
33737-87883,13,136
33737-87883,14,238
33737-87883,15,64
33737-87883,16,211
33737-87883,17,267
33737-87883,18,17
33737-87883,19,58
33737-87883,20,62
33737-87883,21,88
33737-87883,22,65
33737-87883,23,262
33737-87883,24,207
33737-87883,25,205
33737-87883,26,149
20060-202665,1,69
20060-202665,2,281
20060-202665,3,73
20060-202665,4,202
20060-202665,5,196
20060-202665,6,220
20060-202665,7,20
20060-202665,8,214
20060-202665,9,194
20060-202665,10,212
20060-202665,11,164
20060-202665,12,175
20060-202665,13,233
20060-202665,14,199
20060-202665,15,20
20060-202665,16,267
20060-202665,17,58
20060-202665,18,38
20060-202665,19,20
20060-202665,20,272
20060-202665,21,248
20060-202665,22,114
20060-202665,23,220
20060-202665,24,35
20060-202665,25,16
20060-202665,26,195
30714-101101,1,224
30714-101101,2,17
30714-101101,3,276
30714-101101,4,243
30714-101101,5,110
30714-101101,6,185
30714-101101,7,222
30714-101101,8,225
30714-101101,9,291
30714-101101,10,40
30714-101101,11,294
30714-101101,12,45
30714-101101,13,217
30714-101101,14,281
30714-101101,15,58
30714-101101,16,176
30714-101101,17,118
30714-101101,18,265
30714-101101,19,202
30714-101101,20,34
30714-101101,21,253
30714-101101,22,77
30714-101101,23,290
30714-101101,24,275
30714-101101,25,31
30714-101101,26,192
63201-297842,1,24
63201-297842,2,113
63201-297842,3,283
63201-297842,4,128
63201-297842,5,149
63201-297842,6,195
63201-297842,7,86
63201-297842,8,89
63201-297842,9,75
63201-297842,10,278
63201-297842,11,31
63201-297842,12,293
63201-297842,13,92
63201-297842,14,64
63201-297842,15,200
63201-297842,16,189
63201-297842,17,266
63201-297842,18,113
63201-297842,19,21
63201-297842,20,119
63201-297842,21,235
63201-297842,22,267
63201-297842,23,259
63201-297842,24,50
63201-297842,25,29
63201-297842,26,219
33746-96051,1,149
33746-96051,2,164
33746-96051,3,267
33746-96051,4,29
33746-96051,5,39
33746-96051,6,199
33746-96051,7,57
33746-96051,8,139
33746-96051,9,270
33746-96051,10,273
33746-96051,11,203
33746-96051,12,142
33746-96051,13,202
33746-96051,14,280
33746-96051,15,234
33746-96051,16,209
33746-96051,17,263
33746-96051,18,40
33746-96051,19,47
33746-96051,20,32
33746-96051,21,284
33746-96051,22,154
33746-96051,23,29
33746-96051,24,142
33746-96051,25,229
33746-96051,26,193
57226-291279,1,269
57226-291279,2,152
57226-291279,3,296
57226-291279,4,22
57226-291279,5,84
57226-291279,6,197
57226-291279,7,37
57226-291279,8,295
57226-291279,9,241
57226-291279,10,141
57226-291279,11,82
57226-291279,12,21
57226-291279,13,283
57226-291279,14,18
57226-291279,15,297
57226-291279,16,289
57226-291279,17,154
57226-291279,18,167
57226-291279,19,154
57226-291279,20,124
57226-291279,21,94
57226-291279,22,175
57226-291279,23,92
57226-291279,24,222
57226-291279,25,216
57226-291279,26,43
33755-99308,1,57
33755-99308,2,69
33755-99308,3,105
33755-99308,4,48
33755-99308,5,102
33755-99308,6,109
33755-99308,7,40
33755-99308,8,23
33755-99308,9,39
33755-99308,10,110
33755-99308,11,170
33755-99308,12,191
33755-99308,13,278
33755-99308,14,181
33755-99308,15,112
33755-99308,16,199
33755-99308,17,182
33755-99308,18,287
33755-99308,19,195
33755-99308,20,174
33755-99308,21,44
33755-99308,22,280
33755-99308,23,231
33755-99308,24,184
33755-99308,25,67
33755-99308,26,271
61303-295737,1,83
61303-295737,2,265
61303-295737,3,273
61303-295737,4,190
61303-295737,5,238
61303-295737,6,92
61303-295737,7,53
61303-295737,8,100
61303-295737,9,237
61303-295737,10,147
61303-295737,11,158
61303-295737,12,43
61303-295737,13,101
61303-295737,14,139
61303-295737,15,84
61303-295737,16,285
61303-295737,17,65
61303-295737,18,85
61303-295737,19,215
61303-295737,20,158
61303-295737,21,182
61303-295737,22,94
61303-295737,23,196
61303-295737,24,292
61303-295737,25,192
61303-295737,26,203
28737-250875,1,201
28737-250875,2,229
28737-250875,3,151
28737-250875,4,245
28737-250875,5,199
28737-250875,6,101
28737-250875,7,106
28737-250875,8,120
28737-250875,9,178
28737-250875,10,110
28737-250875,11,292
28737-250875,12,187
28737-250875,13,200
28737-250875,14,292
28737-250875,15,166
28737-250875,16,56
28737-250875,17,190
28737-250875,18,104
28737-250875,19,187
28737-250875,20,150
28737-250875,21,239
28737-250875,22,41
28737-250875,23,230
28737-250875,24,108
28737-250875,25,202
28737-250875,26,42
31107-104476,1,297
31107-104476,2,79
31107-104476,3,243
31107-104476,4,93
31107-104476,5,248
31107-104476,6,69
31107-104476,7,177
31107-104476,8,131
31107-104476,9,156
31107-104476,10,30
31107-104476,11,193
31107-104476,12,136
31107-104476,13,108
31107-104476,14,165
31107-104476,15,99
31107-104476,16,252
31107-104476,17,276
31107-104476,18,300
31107-104476,19,263
31107-104476,20,98
31107-104476,21,52
31107-104476,22,257
31107-104476,23,221
31107-104476,24,101
31107-104476,25,37
31107-104476,26,197
3154-296670,1,207
3154-296670,2,216
3154-296670,3,252
3154-296670,4,251
3154-296670,5,92
3154-296670,6,58
3154-296670,7,26
3154-296670,8,87
3154-296670,9,117
3154-296670,10,46
3154-296670,11,210
3154-296670,12,225
3154-296670,13,185
3154-296670,14,107
3154-296670,15,271
3154-296670,16,157
3154-296670,17,133
3154-296670,18,291
3154-296670,19,147
3154-296670,20,173
3154-296670,21,175
3154-296670,22,143
3154-296670,23,221
3154-296670,24,150
3154-296670,25,221
3154-296670,26,182
60170-294182,1,128
60170-294182,2,35
60170-294182,3,83
60170-294182,4,276
60170-294182,5,125
60170-294182,6,23
60170-294182,7,75
60170-294182,8,48
60170-294182,9,84
60170-294182,10,82
60170-294182,11,253
60170-294182,12,34
60170-294182,13,123
60170-294182,14,59
60170-294182,15,246
60170-294182,16,173
60170-294182,17,169
60170-294182,18,281
60170-294182,19,207
60170-294182,20,141
60170-294182,21,224
60170-294182,22,201
60170-294182,23,169
60170-294182,24,81
60170-294182,25,198
60170-294182,26,103
25904-242706,1,149
25904-242706,2,213
25904-242706,3,232
25904-242706,4,226
25904-242706,5,286
25904-242706,6,83
25904-242706,7,116
25904-242706,8,261
25904-242706,9,294
25904-242706,10,228
25904-242706,11,299
25904-242706,12,50
25904-242706,13,282
25904-242706,14,300
25904-242706,15,168
25904-242706,16,161
25904-242706,17,54
25904-242706,18,16
25904-242706,19,79
25904-242706,20,221
25904-242706,21,61
25904-242706,22,162
25904-242706,23,37
25904-242706,24,112
25904-242706,25,112
25904-242706,26,287
53249-284046,1,246
53249-284046,2,16
53249-284046,3,191
53249-284046,4,98
53249-284046,5,224
53249-284046,6,114
53249-284046,7,89
53249-284046,8,54
53249-284046,9,277
53249-284046,10,284
53249-284046,11,202
53249-284046,12,104
53249-284046,13,248
53249-284046,14,184
53249-284046,15,169
53249-284046,16,69
53249-284046,17,211
53249-284046,18,46
53249-284046,19,290
53249-284046,20,89
53249-284046,21,35
53249-284046,22,15
53249-284046,23,57
53249-284046,24,142
53249-284046,25,138
53249-284046,26,295
20366-205085,1,287
20366-205085,2,245
20366-205085,3,222
20366-205085,4,48
20366-205085,5,104
20366-205085,6,83
20366-205085,7,193
20366-205085,8,47
20366-205085,9,138
20366-205085,10,234
20366-205085,11,192
20366-205085,12,132
20366-205085,13,18
20366-205085,14,248
20366-205085,15,117
20366-205085,16,285
20366-205085,17,43
20366-205085,18,209
20366-205085,19,92
20366-205085,20,152
20366-205085,21,187
20366-205085,22,261
20366-205085,23,137
20366-205085,24,65
20366-205085,25,180
20366-205085,26,276
54043-286297,1,233
54043-286297,2,257
54043-286297,3,132
54043-286297,4,141
54043-286297,5,185
54043-286297,6,185
54043-286297,7,27
54043-286297,8,196
54043-286297,9,243
54043-286297,10,36
54043-286297,11,173
54043-286297,12,102
54043-286297,13,101
54043-286297,14,196
54043-286297,15,220
54043-286297,16,62
54043-286297,17,215
54043-286297,18,91
54043-286297,19,32
54043-286297,20,89
54043-286297,21,208
54043-286297,22,47
54043-286297,23,164
54043-286297,24,138
54043-286297,25,297
54043-286297,26,15
31556-115744,1,247
31556-115744,2,176
31556-115744,3,165
31556-115744,4,175
31556-115744,5,60
31556-115744,6,295
31556-115744,7,283
31556-115744,8,145
31556-115744,9,22
31556-115744,10,228
31556-115744,11,108
31556-115744,12,36
31556-115744,13,116
31556-115744,14,265
31556-115744,15,142
31556-115744,16,101
31556-115744,17,121
31556-115744,18,21
31556-115744,19,166
31556-115744,20,261
31556-115744,21,44
31556-115744,22,109
31556-115744,23,120
31556-115744,24,106
31556-115744,25,37
31556-115744,26,54
65729-299194,1,92
65729-299194,2,82
65729-299194,3,87
65729-299194,4,299
65729-299194,5,227
65729-299194,6,250
65729-299194,7,190
65729-299194,8,220
65729-299194,9,278
65729-299194,10,168
65729-299194,11,105
65729-299194,12,99
65729-299194,13,88
65729-299194,14,45
65729-299194,15,57
65729-299194,16,136
65729-299194,17,69
65729-299194,18,118
65729-299194,19,79
65729-299194,20,83
65729-299194,21,25
65729-299194,22,157
65729-299194,23,92
65729-299194,24,33
65729-299194,25,21
65729-299194,26,201
3155-145084,1,96
3155-145084,2,119
3155-145084,3,92
3155-145084,4,124
3155-145084,5,187
3155-145084,6,212
3155-145084,7,229
3155-145084,8,118
3155-145084,9,198
3155-145084,10,64
3155-145084,11,107
3155-145084,12,214
3155-145084,13,225
3155-145084,14,27
3155-145084,15,280
3155-145084,16,31
3155-145084,17,143
3155-145084,18,244
3155-145084,19,220
3155-145084,20,67
3155-145084,21,288
3155-145084,22,298
3155-145084,23,184
3155-145084,24,118
3155-145084,25,112
3155-145084,26,32
21878-215724,1,237
21878-215724,2,280
21878-215724,3,47
21878-215724,4,125
21878-215724,5,19
21878-215724,6,250
21878-215724,7,143
21878-215724,8,80
21878-215724,9,115
21878-215724,10,286
21878-215724,11,90
21878-215724,12,271
21878-215724,13,128
21878-215724,14,128
21878-215724,15,222
21878-215724,16,85
21878-215724,17,170
21878-215724,18,172
21878-215724,19,225
21878-215724,20,300
21878-215724,21,83
21878-215724,22,239
21878-215724,23,147
21878-215724,24,136
21878-215724,25,34
21878-215724,26,102
47521-249024,1,282
47521-249024,2,157
47521-249024,3,16
47521-249024,4,18
47521-249024,5,200
47521-249024,6,128
47521-249024,7,22
47521-249024,8,193
47521-249024,9,135
47521-249024,10,25
47521-249024,11,69
47521-249024,12,146
47521-249024,13,269
47521-249024,14,81
47521-249024,15,41
47521-249024,16,30
47521-249024,17,236
47521-249024,18,210
47521-249024,19,79
47521-249024,20,50
47521-249024,21,160
47521-249024,22,134
47521-249024,23,130
47521-249024,24,98
47521-249024,25,207
47521-249024,26,62
16540-168264,1,29
16540-168264,2,276
16540-168264,3,85
16540-168264,4,163
16540-168264,5,67
16540-168264,6,240
16540-168264,7,219
16540-168264,8,46
16540-168264,9,240
16540-168264,10,73
16540-168264,11,262
16540-168264,12,69
16540-168264,13,189
16540-168264,14,279
16540-168264,15,68
16540-168264,16,115
16540-168264,17,160
16540-168264,18,81
16540-168264,19,96
16540-168264,20,81
16540-168264,21,255
16540-168264,22,202
16540-168264,23,194
16540-168264,24,185
16540-168264,25,71
16540-168264,26,91
53428-285588,1,162
53428-285588,2,157
53428-285588,3,134
53428-285588,4,240
53428-285588,5,22
53428-285588,6,120
53428-285588,7,208
53428-285588,8,109
53428-285588,9,116
53428-285588,10,20
53428-285588,11,228
53428-285588,12,158
53428-285588,13,253
53428-285588,14,231
53428-285588,15,168
53428-285588,16,146
53428-285588,17,202
53428-285588,18,193
53428-285588,19,92
53428-285588,20,148
53428-285588,21,231
53428-285588,22,26
53428-285588,23,143
53428-285588,24,40
53428-285588,25,213
53428-285588,26,53
31004-102326,1,185
31004-102326,2,100
31004-102326,3,148
31004-102326,4,204
31004-102326,5,160
31004-102326,6,211
31004-102326,7,273
31004-102326,8,121
31004-102326,9,169
31004-102326,10,289
31004-102326,11,283
31004-102326,12,125
31004-102326,13,257
31004-102326,14,72
31004-102326,15,197
31004-102326,16,23
31004-102326,17,187
31004-102326,18,221
31004-102326,19,184
31004-102326,20,202
31004-102326,21,212
31004-102326,22,88
31004-102326,23,192
31004-102326,24,285
31004-102326,25,284
31004-102326,26,155
22405-214064,1,28
22405-214064,2,187
22405-214064,3,224
22405-214064,4,71
22405-214064,5,212
22405-214064,6,190
22405-214064,7,233
22405-214064,8,259
22405-214064,9,288
22405-214064,10,71
22405-214064,11,74
22405-214064,12,243
22405-214064,13,46
22405-214064,14,24
22405-214064,15,285
22405-214064,16,235
22405-214064,17,172
22405-214064,18,252
22405-214064,19,107
22405-214064,20,36
22405-214064,21,107
22405-214064,22,209
22405-214064,23,157
22405-214064,24,154
22405-214064,25,55
22405-214064,26,70
55601-289467,1,174
55601-289467,2,271
55601-289467,3,86
55601-289467,4,135
55601-289467,5,51
55601-289467,6,85
55601-289467,7,176
55601-289467,8,77
55601-289467,9,160
55601-289467,10,228
55601-289467,11,295
55601-289467,12,120
55601-289467,13,190
55601-289467,14,118
55601-289467,15,59
55601-289467,16,104
55601-289467,17,264
55601-289467,18,227
55601-289467,19,215
55601-289467,20,171
55601-289467,21,160
55601-289467,22,211
55601-289467,23,98
55601-289467,24,249
55601-289467,25,89
55601-289467,26,255
49617-269864,1,283
49617-269864,2,125
49617-269864,3,226
49617-269864,4,198
49617-269864,5,46
49617-269864,6,275
49617-269864,7,142
49617-269864,8,61
49617-269864,9,289
49617-269864,10,28
49617-269864,11,18
49617-269864,12,135
49617-269864,13,83
49617-269864,14,120
49617-269864,15,20
49617-269864,16,162
49617-269864,17,33
49617-269864,18,55
49617-269864,19,243
49617-269864,20,105
49617-269864,21,274
49617-269864,22,219
49617-269864,23,237
49617-269864,24,112
49617-269864,25,278
49617-269864,26,268
21432-211884,1,115
21432-211884,2,70
21432-211884,3,298
21432-211884,4,36
21432-211884,5,141
21432-211884,6,108
21432-211884,7,185
21432-211884,8,266
21432-211884,9,159
21432-211884,10,248
21432-211884,11,246
21432-211884,12,212
21432-211884,13,259
21432-211884,14,33
21432-211884,15,293
21432-211884,16,125
21432-211884,17,52
21432-211884,18,153
21432-211884,19,293
21432-211884,20,18
21432-211884,21,243
21432-211884,22,230
21432-211884,23,24
21432-211884,24,140
21432-211884,25,295
21432-211884,26,264
26227-243904,1,186
26227-243904,2,238
26227-243904,3,184
26227-243904,4,45
26227-243904,5,144
26227-243904,6,295
26227-243904,7,15
26227-243904,8,226
26227-243904,9,220
26227-243904,10,221
26227-243904,11,26
26227-243904,12,27
26227-243904,13,299
26227-243904,14,17
26227-243904,15,65
26227-243904,16,262
26227-243904,17,26
26227-243904,18,105
26227-243904,19,224
26227-243904,20,69
26227-243904,21,73
26227-243904,22,91
26227-243904,23,24
26227-243904,24,152
26227-243904,25,21
26227-243904,26,37
51670-278944,1,175
51670-278944,2,187
51670-278944,3,300
51670-278944,4,144
51670-278944,5,157
51670-278944,6,229
51670-278944,7,286
51670-278944,8,202
51670-278944,9,112
51670-278944,10,56
51670-278944,11,246
51670-278944,12,266
51670-278944,13,77
51670-278944,14,217
51670-278944,15,111
51670-278944,16,18
51670-278944,17,130
51670-278944,18,112
51670-278944,19,173
51670-278944,20,244
51670-278944,21,267
51670-278944,22,106
51670-278944,23,36
51670-278944,24,54
51670-278944,25,205
51670-278944,26,255
49914-271624,1,293
49914-271624,2,265
49914-271624,3,298
49914-271624,4,67
49914-271624,5,220
49914-271624,6,278
49914-271624,7,115
49914-271624,8,186
49914-271624,9,102
49914-271624,10,191
49914-271624,11,275
49914-271624,12,274
49914-271624,13,257
49914-271624,14,199
49914-271624,15,269
49914-271624,16,79
49914-271624,17,158
49914-271624,18,38
49914-271624,19,68
49914-271624,20,90
49914-271624,21,129
49914-271624,22,283
49914-271624,23,294
49914-271624,24,210
49914-271624,25,193
49914-271624,26,124
57220-291274,1,279
57220-291274,2,23
57220-291274,3,32
57220-291274,4,203
57220-291274,5,288
57220-291274,6,52
57220-291274,7,192
57220-291274,8,291
57220-291274,9,167
57220-291274,10,46
57220-291274,11,245
57220-291274,12,299
57220-291274,13,273
57220-291274,14,38
57220-291274,15,82
57220-291274,16,26
57220-291274,17,137
57220-291274,18,223
57220-291274,19,119
57220-291274,20,167
57220-291274,21,209
57220-291274,22,17
57220-291274,23,228
57220-291274,24,242
57220-291274,25,88
57220-291274,26,286
16387-163825,1,121
16387-163825,2,163
16387-163825,3,99
16387-163825,4,258
16387-163825,5,76
16387-163825,6,295
16387-163825,7,77
16387-163825,8,197
16387-163825,9,91
16387-163825,10,79
16387-163825,11,138
16387-163825,12,157
16387-163825,13,163
16387-163825,14,120
16387-163825,15,227
16387-163825,16,64
16387-163825,17,205
16387-163825,18,194
16387-163825,19,116
16387-163825,20,285
16387-163825,21,293
16387-163825,22,245
16387-163825,23,207
16387-163825,24,194
16387-163825,25,248
16387-163825,26,208
33764-100862,1,257
33764-100862,2,233
33764-100862,3,274
33764-100862,4,165
33764-100862,5,186
33764-100862,6,275
33764-100862,7,44
33764-100862,8,232
33764-100862,9,147
33764-100862,10,180
33764-100862,11,175
33764-100862,12,188
33764-100862,13,100
33764-100862,14,125
33764-100862,15,191
33764-100862,16,144
33764-100862,17,290
33764-100862,18,297
33764-100862,19,143
33764-100862,20,58
33764-100862,21,51
33764-100862,22,223
33764-100862,23,255
33764-100862,24,189
33764-100862,25,185
33764-100862,26,145
48285-262144,1,56
48285-262144,2,186
48285-262144,3,242
48285-262144,4,33
48285-262144,5,219
48285-262144,6,50
48285-262144,7,119
48285-262144,8,232
48285-262144,9,98
48285-262144,10,274
48285-262144,11,185
48285-262144,12,117
48285-262144,13,249
48285-262144,14,101
48285-262144,15,195
48285-262144,16,257
48285-262144,17,232
48285-262144,18,251
48285-262144,19,44
48285-262144,20,49
48285-262144,21,37
48285-262144,22,47
48285-262144,23,173
48285-262144,24,288
48285-262144,25,114
48285-262144,26,44
57078-291087,1,268
57078-291087,2,171
57078-291087,3,25
57078-291087,4,151
57078-291087,5,243
57078-291087,6,296
57078-291087,7,128
57078-291087,8,100
57078-291087,9,85
57078-291087,10,102
57078-291087,11,57
57078-291087,12,202
57078-291087,13,183
57078-291087,14,190
57078-291087,15,263
57078-291087,16,262
57078-291087,17,136
57078-291087,18,219
57078-291087,19,271
57078-291087,20,260
57078-291087,21,214
57078-291087,22,234
57078-291087,23,37
57078-291087,24,271
57078-291087,25,218
57078-291087,26,97
13058-155768,1,164
13058-155768,2,145
13058-155768,3,199
13058-155768,4,260
13058-155768,5,137
13058-155768,6,76
13058-155768,7,157
13058-155768,8,93
13058-155768,9,164
13058-155768,10,266
13058-155768,11,96
13058-155768,12,233
13058-155768,13,151
13058-155768,14,294
13058-155768,15,103
13058-155768,16,218
13058-155768,17,207
13058-155768,18,77
13058-155768,19,106
13058-155768,20,120
13058-155768,21,35
13058-155768,22,40
13058-155768,23,112
13058-155768,24,277
13058-155768,25,93
13058-155768,26,270
57784-291908,1,106
57784-291908,2,36
57784-291908,3,158
57784-291908,4,117
57784-291908,5,28
57784-291908,6,96
57784-291908,7,227
57784-291908,8,168
57784-291908,9,64
57784-291908,10,86
57784-291908,11,264
57784-291908,12,230
57784-291908,13,68
57784-291908,14,132
57784-291908,15,42
57784-291908,16,104
57784-291908,17,271
57784-291908,18,122
57784-291908,19,24
57784-291908,20,87
57784-291908,21,289
57784-291908,22,84
57784-291908,23,269
57784-291908,24,276
57784-291908,25,86
57784-291908,26,242
56638-290536,1,97
56638-290536,2,170
56638-290536,3,119
56638-290536,4,277
56638-290536,5,174
56638-290536,6,42
56638-290536,7,58
56638-290536,8,44
56638-290536,9,106
56638-290536,10,289
56638-290536,11,265
56638-290536,12,283
56638-290536,13,174
56638-290536,14,151
56638-290536,15,32
56638-290536,16,192
56638-290536,17,278
56638-290536,18,91
56638-290536,19,173
56638-290536,20,35
56638-290536,21,163
56638-290536,22,154
56638-290536,23,118
56638-290536,24,100
56638-290536,25,71
56638-290536,26,294
62970-297569,1,300
62970-297569,2,36
62970-297569,3,295
62970-297569,4,236
62970-297569,5,165
62970-297569,6,16
62970-297569,7,79
62970-297569,8,76
62970-297569,9,267
62970-297569,10,286
62970-297569,11,269
62970-297569,12,156
62970-297569,13,255
62970-297569,14,163
62970-297569,15,253
62970-297569,16,121
62970-297569,17,285
62970-297569,18,291
62970-297569,19,165
62970-297569,20,124
62970-297569,21,142
62970-297569,22,91
62970-297569,23,215
62970-297569,24,173
62970-297569,25,124
62970-297569,26,264
15610-163350,1,225
15610-163350,2,239
15610-163350,3,225
15610-163350,4,72
15610-163350,5,176
15610-163350,6,191
15610-163350,7,114
15610-163350,8,26
15610-163350,9,247
15610-163350,10,48
15610-163350,11,229
15610-163350,12,134
15610-163350,13,201
15610-163350,14,74
15610-163350,15,95
15610-163350,16,198
15610-163350,17,147
15610-163350,18,277
15610-163350,19,158
15610-163350,20,37
15610-163350,21,175
15610-163350,22,33
15610-163350,23,233
15610-163350,24,220
15610-163350,25,56
15610-163350,26,110
22393-220684,1,290
22393-220684,2,226
22393-220684,3,65
22393-220684,4,116
22393-220684,5,177
22393-220684,6,184
22393-220684,7,60
22393-220684,8,29
22393-220684,9,175
22393-220684,10,231
22393-220684,11,16
22393-220684,12,87
22393-220684,13,34
22393-220684,14,148
22393-220684,15,237
22393-220684,16,285
22393-220684,17,28
22393-220684,18,181
22393-220684,19,114
22393-220684,20,203
22393-220684,21,202
22393-220684,22,257
22393-220684,23,244
22393-220684,24,162
22393-220684,25,122
22393-220684,26,128
50911-276527,1,61
50911-276527,2,154
50911-276527,3,240
50911-276527,4,81
50911-276527,5,274
50911-276527,6,208
50911-276527,7,33
50911-276527,8,114
50911-276527,9,76
50911-276527,10,107
50911-276527,11,272
50911-276527,12,220
50911-276527,13,253
50911-276527,14,21
50911-276527,15,218
50911-276527,16,194
50911-276527,17,173
50911-276527,18,166
50911-276527,19,171
50911-276527,20,54
50911-276527,21,240
50911-276527,22,76
50911-276527,23,67
50911-276527,24,164
50911-276527,25,52
50911-276527,26,102
33738-107023,1,295
33738-107023,2,23
33738-107023,3,167
33738-107023,4,95
33738-107023,5,294
33738-107023,6,27
33738-107023,7,48
33738-107023,8,300
33738-107023,9,106
33738-107023,10,220
33738-107023,11,15
33738-107023,12,98
33738-107023,13,32
33738-107023,14,24
33738-107023,15,216
33738-107023,16,85
33738-107023,17,77
33738-107023,18,153
33738-107023,19,153
33738-107023,20,93
33738-107023,21,100
33738-107023,22,249
33738-107023,23,21
33738-107023,24,217
33738-107023,25,268
33738-107023,26,253
53064-281374,1,181
53064-281374,2,147
53064-281374,3,291
53064-281374,4,187
53064-281374,5,99
53064-281374,6,178
53064-281374,7,298
53064-281374,8,54
53064-281374,9,98
53064-281374,10,289
53064-281374,11,300
53064-281374,12,35
53064-281374,13,230
53064-281374,14,50
53064-281374,15,197
53064-281374,16,102
53064-281374,17,110
53064-281374,18,53
53064-281374,19,166
53064-281374,20,219
53064-281374,21,71
53064-281374,22,149
53064-281374,23,223
53064-281374,24,72
53064-281374,25,17
53064-281374,26,286
25570-241248,1,213
25570-241248,2,266
25570-241248,3,84
25570-241248,4,41
25570-241248,5,42
25570-241248,6,249
25570-241248,7,46
25570-241248,8,212
25570-241248,9,137
25570-241248,10,262
25570-241248,11,16
25570-241248,12,294
25570-241248,13,147
25570-241248,14,117
25570-241248,15,290
25570-241248,16,265
25570-241248,17,56
25570-241248,18,249
25570-241248,19,112
25570-241248,20,264
25570-241248,21,61
25570-241248,22,89
25570-241248,23,47
25570-241248,24,43
25570-241248,25,283
25570-241248,26,210
63049-297673,1,71
63049-297673,2,70
63049-297673,3,199
63049-297673,4,263
63049-297673,5,288
63049-297673,6,133
63049-297673,7,208
63049-297673,8,239
63049-297673,9,42
63049-297673,10,97
63049-297673,11,160
63049-297673,12,125
63049-297673,13,73
63049-297673,14,130
63049-297673,15,114
63049-297673,16,157
63049-297673,17,222
63049-297673,18,281
63049-297673,19,59
63049-297673,20,279
63049-297673,21,232
63049-297673,22,75
63049-297673,23,193
63049-297673,24,242
63049-297673,25,161
63049-297673,26,104
52792-282946,1,77
52792-282946,2,47
52792-282946,3,199
52792-282946,4,293
52792-282946,5,95
52792-282946,6,23
52792-282946,7,253
52792-282946,8,63
52792-282946,9,69
52792-282946,10,155
52792-282946,11,42
52792-282946,12,165
52792-282946,13,270
52792-282946,14,232
52792-282946,15,296
52792-282946,16,164
52792-282946,17,253
52792-282946,18,28
52792-282946,19,141
52792-282946,20,52
52792-282946,21,169
52792-282946,22,53
52792-282946,23,105
52792-282946,24,235
52792-282946,25,165
52792-282946,26,241
62089-296668,1,71
62089-296668,2,206
62089-296668,3,124
62089-296668,4,113
62089-296668,5,201
62089-296668,6,218
62089-296668,7,15
62089-296668,8,199
